uid,frame,species,individual,condition,acromion.translateY,acromion.translateZ,acromion.rotateX,acromion.rotateY,acromion.rotateZ,glenoid.translateX,glenoid.translateY,glenoid.translateZ,glenoid.rotateX,glenoid.rotateY,glenoid.rotateZ,elbow.translateX,elbow.translateY,elbow.translateZ,elbow.rotateX,elbow.rotateY,elbow.rotateZ
oct9_9_p3_74,299.3606557377049,Opossum,Opossum 3,hi,-0.6106937589989092,-0.36442155085069117,-11.719012704820608,-14.461616275765644,22.266238630855938,-2.9850183109262667e-15,4.806233842353522e-16,-3.638032674363104e-16,16.152348687757968,18.020694523562693,-90.48542310805323,1.382466189387144e-14,-1.8104190788302786e-14,2.745751631728449e-16,0.5656785515399196,-5.4218573836623225,-85.61178385527428
oct9_9_p3_75,301.0,Opossum,Opossum 3,hi,-0.6468368643022123,-0.4107516423984819,-11.020710868152145,-14.629937520345713,22.156282192257912,-2.9381744375441815e-15,5.377444037304039e-16,-2.863326818780666e-16,16.085395815893396,18.156530353761593,-90.56256366188035,1.3825009037612095e-14,-1.7865907924964237e-14,2.4328109239056663e-16,0.48707406782837087,-5.353999559128459,-84.74859478504142
oct9_9_p3_76,302.6393442622951,Opossum,Opossum 3,hi,-0.6823249867598874,-0.45616255031434033,-10.258552169444165,-14.751716685534308,22.023550826099275,-2.88304191268234e-15,5.845032360211159e-16,-2.2239840099021264e-16,15.95322307801811,18.16629956539452,-90.60905130338713,1.3819267732473414e-14,-1.760827125478828e-14,2.2321258995181555e-16,0.4113696557042056,-5.286078262278191,-83.91053073346241
oct9_9_p3_77,304.27868852459017,Opossum,Opossum 3,hi,-0.7169477961015667,-0.5003258645559883,-9.465676850120074,-14.817115831412648,21.87243869356245,-2.824156850113319e-15,6.143101535829038e-16,-1.777542992726714e-16,15.773782255686418,18.060320303127305,-90.62954750346873,1.3808671544542489e-14,-1.734659170418512e-14,2.169708980043306e-16,0.33946456509917283,-5.220253735990165,-83.11107048496561
oct9_9_p3_78,305.91803278688525,Opossum,Opossum 3,hi,-0.750306821226013,-0.5427685034615678,-8.666819607858365,-14.814599902425995,21.705916447200284,-2.7642636667144434e-15,6.216948504347941e-16,-1.5729027870396764e-16,15.55911576302937,17.838463870878712,-90.62566641425806,1.3795050345081563e-14,-1.7093565931494566e-14,2.27630967341784e-16,0.2724969260023367,-5.158695278304989,-82.3658227304138
oct9_9_p3_79,307.55737704918033,Opossum,Opossum 3,hi,-0.7817155812459521,-0.5827788396771331,-7.895712942259061,-14.733374017298768,21.53005740268565,-2.7061698529393312e-15,6.02793391080724e-16,-1.6437799829905968e-16,15.328227069327342,17.508152896098785,-90.60024996524405,1.3782472712197819e-14,-1.6865797912409316e-14,2.5785318470067615e-16,0.2120249180213773,-5.104472596767972,-81.69641813597673
oct9_9_p3_80,309.1967213114754,Opossum,Opossum 3,hi,-0.8107523528517216,-0.6200570895329123,-7.179346800708577,-14.58257528214117,21.354435211856988,-2.651419376920572e-15,5.624922571934929e-16,-1.9422845962817547e-16,15.104300338617039,17.104854426073565,-90.56035884651624,1.377569421966922e-14,-1.6673255623136783e-14,3.047974374416961e-16,0.15844735365589752,-5.059260258286123,-81.11069895041345
oct9_9_p3_81,310.8360655737705,Opossum,Opossum 3,hi,-0.8365698203702041,-0.653852973820426,-6.549911137392235,-14.365252307306152,21.189850251122355,-2.6012313978566346e-15,5.057660868639788e-16,-2.4345404788226977e-16,14.910842714158207,16.65909764210675,-90.51033593298979,1.3780336276718675e-14,-1.6528560154124413e-14,3.6645935894253547e-16,0.11336694395765531,-5.025972733597964,-80.63020057476011
oct9_9_p3_82,312.4754098360656,Opossum,Opossum 3,hi,-0.8582844282645155,-0.6834384284398285,-6.037793241610416,-14.095739882692433,21.050548614816975,-2.556045164455238e-15,4.4366666738073944e-16,-3.0459473001866294e-16,14.773842730219254,16.220948281940647,-90.45557447577839,1.3801827537177389e-14,-1.6440753219604396e-14,4.372926097860713e-16,0.07848102660159081,-5.007177622797028,-80.27629358979874
oct9_9_p3_83,314.11475409836066,Opossum,Opossum 3,hi,-0.8754601038797655,-0.7085085545159928,-5.655535119880824,-13.79532084893098,20.94766763551229,-2.5153256923270748e-15,3.8849823696722965e-16,-3.693246990409662e-16,14.7086707618775,15.839804995448302,-90.39999570615038,1.3841954413950383e-14,-1.6409902361562142e-14,5.104784315615389e-16,0.05477391199464144,-5.003581938656792,-80.05924351262065
oct9_9_p3_84,315.75409836065575,Opossum,Opossum 3,hi,-0.8868699930503569,-0.7279295949074306,-5.433851973005658,-13.484355709936377,20.899471408383285,-2.4789719218704943e-15,3.553016599614472e-16,-4.294649577932731e-16,14.739435946747292,15.581730125416955,-90.34562801324141,1.3903282034026878e-14,-1.6443037750593972e-14,5.788054372179875e-16,0.04576109443402752,-5.018141737389742,-80.01716092009119
oct9_9_p3_85,317.39344262295083,Opossum,Opossum 3,hi,-0.8920614895017892,-0.7412453925067486,-5.377319445234196,-13.18897041110312,20.917615907678957,-2.4461611356054753e-15,3.568455592870691e-16,-4.772223939693409e-16,14.871883599830925,15.503027798418058,-90.29179100371586,1.39819511948504e-14,-1.653611484901393e-14,6.353965190338882e-16,0.053902641735766664,-5.05090221121616,-80.1714225251958
oct9_9_p3_86,319.0327868852459,Opossum,Opossum 3,hi,-0.8908068804177132,-0.7481241992874096,-5.483375958514311,-12.92965814016586,21.00957832352821,-2.4164036598228326e-15,4.0110728457957966e-16,-5.075322275572047e-16,15.102515808869063,15.64405170734324,-90.23530786120659,1.4071490960019403e-14,-1.668442487367832e-14,6.759300604182509e-16,0.08166929977497106,-5.101236841920505,-80.54186656550226
oct9_9_p3_87,320.672131147541,Opossum,Opossum 3,hi,-0.8818452130287572,-0.7470316150547905,-5.771642956558487,-12.735030703925165,21.194745896541672,-2.390200521004104e-15,5.015895423961926e-16,-5.131278398967411e-16,15.433428823569846,16.08294034372568,-90.16848110467983,1.416213423911814e-14,-1.6892217027071765e-14,6.944612748969082e-16,0.13628619735431394,-5.1707875569504225,-81.19574807638907
oct9_9_p3_88,322.327868852459,Opossum,Opossum 3,hi,-0.865580183225061,-0.7380589119756925,-6.2214632525138684,-12.615603265294762,21.47220361140537,-2.367874510582769e-15,6.574264741819086e-16,-4.940155372988609e-16,15.836341990174933,16.82948697328343,-90.08166174105163,1.4241132962392968e-14,-1.7154969886582085e-14,6.92188150851058e-16,0.220897863570361,-5.257177747265841,-82.15468759157163
oct9_9_p3_89,323.9672131147541,Opossum,Opossum 3,hi,-0.8423806761265153,-0.7209576863389985,-6.8128521748470865,-12.584877228073417,21.837484618087508,-2.3514338488812676e-15,8.645092491422777e-16,-4.50957875238428e-16,16.27263772747651,17.880396388233475,-89.96640853900826,1.429387751148353e-14,-1.7468314867584687e-14,6.708111357380715e-16,0.338309022306189,-5.356875442068021,-83.43463680072043
oct9_9_p3_90,325.60655737704917,Opossum,Opossum 3,hi,-0.8116542689251571,-0.6943636829735946,-7.54689278837586,-12.659399476002285,22.299580743995673,-2.3443731235084542e-15,1.1245597581936215e-15,-3.8463395066666973e-16,16.696900106218934,19.268873064356217,-89.80504202780709,1.430152609714588e-14,-1.7845173630211264e-14,6.334656576382253e-16,0.4986395097810494,-5.469193152743891,-85.12328882789498
oct9_9_p3_91,327.24590163934425,Opossum,Opossum 3,hi,-0.7747736662789335,-0.6591911956645269,-8.387773212130995,-12.829399261634546,22.840418867262393,-2.3491670693287488e-15,1.4238061449952119e-15,-3.030388461077428e-16,17.052880776596382,20.929236207368135,-89.59211225013834,1.4255850270725286e-14,-1.8285891517178577e-14,5.889485815503372e-16,0.7014248116872349,-5.589519914105617,-87.20589884391794
oct9_9_p3_92,328.88524590163934,Opossum,Opossum 3,hi,-0.732133095520502,-0.6150977327092139,-9.320222473992061,-13.097466248761087,23.453801936284027,-2.370053873097662e-15,1.7548859962557198e-15,-2.1198991081154195e-16,17.275923806251438,22.83074185476661,-89.31798698213713,1.4144007042648247e-14,-1.8803249775240144e-14,5.451981066594353e-16,0.9517919379695736,-5.714906694613701,-89.72134781856218
oct9_9_p3_93,330.5245901639344,Opossum,Opossum 3,hi,-0.6844379451780407,-0.561982642249826,-10.324022746334977,-13.462961258568573,24.128801255877836,-2.412011857509382e-15,2.1072493525666483e-15,-1.1957618857461572e-16,17.28147936164127,24.915916586238883,-88.97614485490841,1.3953375828810541e-14,-1.9415087366587483e-14,5.134162809221699e-16,1.2541861407193378,-5.841442234553366,-92.70077663732764
oct9_9_p3_94,332.1639344262295,Opossum,Opossum 3,hi,-0.6330972477143028,-0.501212491465635,-11.372259348759801,-13.910581251391028,24.846061878212204,-2.475800585152754e-15,2.468542661958048e-15,-3.293152853130454e-17,17.02393307983729,27.097824876729856,-88.57538108518317,1.3685792328941558e-14,-2.0125411872481526e-14,5.023352591526985e-16,1.6037779155840626,-5.965491967530401,-96.0940255458792
oct9_9_p3_95,333.8032786885246,Opossum,Opossum 3,hi,-0.5789271382812906,-0.43311483978415866,-12.447792108626784,-14.438134163619159,25.59346905419833,-2.5641280286319993e-15,2.829126238167862e-15,4.130390092726825e-17,16.423442651459595,29.302816886079185,-88.12053435448674,1.33328992409184e-14,-2.095295187165276e-14,5.23108084303829e-16,2.0014273763927726,-6.083350628580428,-99.90164601433742
oct9_9_p3_96,335.44262295081967,Opossum,Opossum 3,hi,-0.5232020662158027,-0.3591363946264917,-13.529709293295259,-15.03418495142678,26.354017497972034,-2.6752132615871177e-15,3.1794514773223483e-15,9.866482007767937e-17,15.436828028165356,31.441427303044367,-87.62923177370315,1.2896536321872897e-14,-2.1903860075924435e-14,5.837337625948848e-16,2.440423341306697,-6.191708379666163,-104.05813227764628
oct9_9_p3_97,337.08196721311475,Opossum,Opossum 3,hi,-0.46707113792677324,-0.281066530025618,-14.601792114401304,-15.684696100616469,27.113432959933608,-2.8040203329628623e-15,3.514011450319779e-15,1.383377295973837e-16,14.068224616272786,33.44708031375321,-87.12243490495487,1.2385737840328659e-14,-2.29712401930293e-14,6.862437497252686e-16,2.910471211144353,-6.288805678401999,-108.46923848255804
oct9_9_p3_98,338.72131147540983,Opossum,Opossum 3,hi,-0.4117114462775662,-0.2004292683687019,-15.645835060188837,-16.382363376793613,27.856698897171565,-2.945611797810419e-15,3.826359414715712e-15,1.584398616812068e-16,12.282675286095095,35.2336356510195,-86.62327647698885,1.1801531051936783e-14,-2.4159813225392117e-14,8.364829818886718e-16,3.403078523796587,-6.371418507551555,-113.0540573832532
oct9_9_p3_99,340.3606557377049,Opossum,Opossum 3,hi,-0.35821370025697513,-0.11953838340887726,-16.648212544162465,-17.10885202975205,28.57153053547111,-3.090422817256652e-15,4.1158022767017796e-15,1.6218818851158011e-16,10.1490557074399,36.7635113953806,-86.1553998748628,1.1163073747735054e-14,-2.5443117809977706e-14,1.027732345449674e-15,3.902909814950719,-6.439488915324166,-117.67661784835241
oct14_3_p2_0,172.0,Opossum,Opossum 2,hi,-0.19907629670546534,-0.19601075776480006,-24.808032441243842,-29.797563036809237,40.099905872365376,-5.172537965958938e-15,2.878538872521815e-16,-5.991647549261792e-16,9.458304458437338,2.0270448158966854,-113.57252723442004,1.311959860940545e-14,-1.9613212556113017e-14,-9.452635641552564e-16,2.2746790888018453,-6.205996619774253,-102.68723156227837
oct14_3_p2_1,172.8181818181818,Opossum,Opossum 2,hi,-0.2196627967769284,-0.21289335002020066,-24.762178639371932,-29.640689885243262,39.72463772084704,-5.04662848274999e-15,2.0435566038157705e-16,-6.355422750508256e-16,10.255118612735728,2.5971425145676488,-113.7012527853567,1.3167288362139968e-14,-1.954597001860524e-14,-9.389443873562165e-16,2.2423367251594963,-6.19807582991679,-102.38539669083835
oct14_3_p2_2,173.63934426229508,Opossum,Opossum 2,hi,-0.23950765093865872,-0.2280985149224359,-24.70778402106585,-29.49749957142901,39.331049797466434,-4.918961092633122e-15,1.3852412887268035e-16,-6.756176225175642e-16,11.06492647532173,3.1966738438629068,-113.74864064904665,1.3205987846053235e-14,-1.94850672045858e-14,-9.314510700178722e-16,2.2163973750677233,-6.192059493467276,-102.14451278712417
oct14_3_p2_3,174.45901639344262,Opossum,Opossum 2,hi,-0.2584910728297171,-0.24148500356039454,-24.645324929850414,-29.36935806759225,38.92082192974286,-4.789951372552918e-15,9.06928870390144e-17,-7.188578325097326e-16,11.884382589068808,3.822033693436878,-113.7118360990352,1.3235660528420913e-14,-1.9430807550623674e-14,-9.22886848080225e-16,2.1968522653400004,-6.187930979792498,-101.9644577483044
oct14_3_p2_4,175.27868852459017,Opossum,Opossum 2,hi,-0.2766514960624157,-0.25305278252562313,-24.575082859920478,-29.25632434925772,38.49314095286537,-4.659117784936646e-15,6.037972592570931e-17,-7.649486207328527e-16,12.715826012381758,4.473321416100581,-113.58986001533401,1.325676752809198e-14,-1.9382901100688966e-14,-9.13322282285151e-16,2.1833583893622595,-6.185585406899538,-101.84196800656835
oct14_3_p2_5,176.0983606557377,Opossum,Opossum 2,hi,-0.29399765532452904,-0.26278890426048396,-24.49755849653775,-29.158576892641907,38.048120540826,-4.526231359767397e-15,4.705443230567176e-17,-8.134623258530071e-16,13.560011039206172,5.149161850705492,-113.38243237319953,1.3269824232900268e-14,-1.9341077832172182e-14,-9.028539499387327e-16,2.1755373976294603,-6.184902943457187,-101.77342814005318
oct14_3_p2_6,176.91803278688525,Opossum,Opossum 2,hi,-0.31044884239014797,-0.27047084511747777,-24.41270614300848,-29.07801972429601,37.58411406803142,-4.390773776390785e-15,5.186877483284628e-17,-8.640574879902551e-16,14.41930580241112,5.850165423223112,-113.0798188573053,1.327469815955718e-14,-1.930558503096133e-14,-8.915229576551364e-16,2.173464985708441,-6.185890593052415,-101.7595242445995
oct14_3_p2_7,177.7377049180328,Opossum,Opossum 2,hi,-0.32602819828297247,-0.27610847385798865,-24.321735462436152,-29.014516025969773,37.10203489487957,-4.252472599301709e-15,7.356896470956665e-17,-9.158622688681724e-16,15.294454960392445,6.572882907293461,-112.68367664618302,1.3272538181708596e-14,-1.9275674575381497e-14,-8.795480473067264e-16,2.1762961499588496,-6.1882761560811,-101.79215826140293
oct14_3_p2_8,178.55737704918033,Opossum,Opossum 2,hi,-0.3408930163895129,-0.28004535989453727,-24.226694144261735,-28.965043678732123,36.60577908281507,-4.111627554576915e-15,1.0838135658207144e-16,-9.679232213358785e-16,16.18324022674362,7.310782635570971,-112.21100410261327,1.3265410444736265e-14,-1.924976401523559e-14,-8.672315843188979e-16,2.182532485219519,-6.191602750878098,-101.85702904175642
oct14_3_p2_9,179.37704918032787,Opossum,Opossum 2,hi,-0.3550805538319026,-0.28235681028666887,-24.128697779543135,-28.92875131484586,36.09686650567283,-3.968234334784522e-15,1.5491618418725555e-16,-1.01952585555432e-15,17.08528440905538,8.060555946989462,-111.6665239521573,1.3254279738604483e-14,-1.9227073707252428e-14,-8.547733230253507e-16,2.191430828512369,-6.195630465576789,-101.94700346921756
oct14_3_p2_10,180.19672131147541,Opossum,Opossum 2,hi,-0.36862955263021996,-0.2831294236551432,-24.028920073669465,-28.904615959019694,35.57701988744518,-3.822335686796986e-15,2.117054889412407e-16,-1.0699139917809992e-15,17.9999929191891,8.818710926482423,-111.05562113042988,1.3240115068905457e-14,-1.9206771857733623e-14,-8.423856594274003e-16,2.2022261441755138,-6.200110690771512,-102.0547307027331
oct14_3_p2_11,181.01639344262296,Opossum,Opossum 2,hi,-0.381579712147479,-0.2824605201288907,-23.92858446608178,-28.891444218260904,35.04815661357035,-3.674022285933176e-15,2.772143549251817e-16,-1.118292089694726e-15,18.926553186342986,9.581596709138646,-110.38430586660915,1.322387882417415e-14,-1.9187981663156932e-14,-8.302919152520453e-16,2.214138159489346,-6.204788111948644,-102.1727052396626
oct14_3_p2_12,181.8360655737705,Opossum,Opossum 2,hi,-0.3938441645265933,-0.28017163171111875,-23.829705171399603,-28.889563371188085,34.511691521616015,-3.5229630281147725e-15,3.5096113876451334e-16,-1.1627063296431203e-15,19.866041264696936,10.343943285228667,-109.64873701162378,1.3206592593930991e-14,-1.916953155324027e-14,-8.189615153682358e-16,2.226128512107781,-6.2092742558165925,-102.29078618213867
oct14_3_p2_13,182.6639344262295,Opossum,Opossum 2,hi,-0.4057171576215765,-0.27670210464274586,-23.73287216404422,-28.894509985528078,33.96706738107064,-3.368485858642028e-15,4.299352091343981e-16,-1.203029038444804e-15,20.823466298967674,11.107892997696466,-108.86352729480421,1.3189450550589732e-14,-1.9149857361367477e-14,-8.084767382128355e-16,2.237226258593596,-6.213284665338415,-102.39972666136886
oct14_3_p2_14,183.48360655737704,Opossum,Opossum 2,hi,-0.41700606997274203,-0.2722846086271204,-23.64124086961562,-28.903996349748045,33.42783630293966,-3.214030375175851e-15,5.108475474433454e-16,-1.2376251109089512e-15,21.777845555614032,11.854406330104402,-108.0533031964795,1.3173522542571929e-14,-1.9128449222589926e-14,-7.992498225055668e-16,2.246505561085891,-6.216501160515843,-102.49053542941827
oct14_3_p2_15,184.30327868852459,Opossum,Opossum 2,hi,-0.4278615518198482,-0.26703954690609616,-23.554992124412337,-28.91588533816595,32.891285907372755,-3.0584660176768568e-15,5.929273703836532e-16,-1.2660955849345202e-15,22.73662090649456,12.587378006680819,-107.21878834945619,1.3159240988907224e-14,-1.910430569927649e-14,-7.913592056106788e-16,2.253452779793365,-6.218748904239637,-102.55823955024103
oct14_3_p2_16,185.12295081967213,Opossum,Opossum 2,hi,-0.43830773141797197,-0.2611159861004677,-23.475234241526138,-28.927924882044994,32.36011677875743,-2.9022170070720877e-15,6.747283359674294e-16,-1.287631289983567e-15,23.697693616507433,13.303173672621666,-106.36815015931573,1.314712259378833e-14,-1.9076668685772294e-14,-7.849780433426117e-16,2.2574882175801316,-6.219824265360802,-102.59719485786546
oct14_3_p2_17,185.94262295081967,Opossum,Opossum 2,hi,-0.44833119378379943,-0.2546437740239252,-23.403797683062187,-28.937180727802048,31.838161992935497,-2.745804109124785e-15,7.545637710269413e-16,-1.3006882316219078e-15,24.658504247122984,13.995970398484781,-105.5099832732053,1.3137858448046372e-14,-1.9044399839469728e-14,-7.804230522943202e-16,2.2577287694387036,-6.219399653527644,-102.59874621913319
oct14_3_p2_18,186.7622950819672,Opossum,Opossum 2,hi,-0.4579110338077697,-0.24784299802884366,-23.342888366322967,-28.93909570497355,31.330791048818995,-2.590101377799295e-15,8.30259844037123e-16,-1.3034203666684522e-15,25.61500669429495,14.658217599824127,-104.65691566823826,1.3132134672352027e-14,-1.900618936955015e-14,-7.780491960017668e-16,2.253163028935449,-6.217093022587539,-102.55294118529889
oct14_3_p2_19,187.58196721311475,Opossum,Opossum 2,hi,-0.46712314426056195,-0.24098332875068382,-23.29164618739117,-28.93138368641184,30.838978288491134,-2.4357371276314394e-15,9.011995670639392e-16,-1.2968978246798416e-15,26.564679172680727,15.291100271493073,-103.81787792042432,1.3129512512917805e-14,-1.8962545612571412e-14,-7.775970774579977e-16,2.2442225600124184,-6.213076226412485,-102.46400565303203
oct14_3_p2_20,188.4016393442623,Opossum,Opossum 2,hi,-0.47596405558881194,-0.23424134515255654,-23.250533706448763,-28.911207877895382,30.36521461222279,-2.2833307831044613e-15,9.665476152011792e-16,-1.2808241561876962e-15,27.50492622534125,15.891948550470635,-103.00012641796883,1.3129980659131095e-14,-1.8913279755416495e-14,-7.79108587379181e-16,2.230748324451875,-6.207284544986731,-102.33033184327243
oct14_3_p2_21,189.22131147540983,Opossum,Opossum 2,hi,-0.4844257074381239,-0.22779709726359054,-23.21986334238008,-28.875682643689863,29.911868699957623,-2.1335184416568295e-15,1.0255973494510441e-15,-1.255036415535889e-15,28.43313387493701,16.45829817827783,-102.21054724706626,1.313345786014734e-14,-1.885832357909794e-14,-7.82605205386233e-16,2.2126592931357925,-6.199681523324588,-102.15107069424467
oct14_3_p2_22,190.04098360655738,Opossum,Opossum 2,hi,-0.49249556043199605,-0.22183386783946554,-23.199792271158238,-28.82188308054933,29.481173995899322,-1.986949789609063e-15,1.0777723917284837e-15,-1.2195102347406087e-15,29.346678959669266,16.98789426276661,-101.45562807277395,1.3139797885569328e-14,-1.879773100892707e-14,-7.880884368618197e-16,2.1899521913464484,-6.190259338092477,-101.92613125591693
oct14_3_p2_23,190.86065573770492,Opossum,Opossum 2,hi,-0.500058502454568,-0.21675357761289152,-23.192484958932948,-28.74114818885462,29.08121896142369,-1.845376599766216e-15,1.1209725025691881e-15,-1.172436278031671e-15,30.238229388349072,17.46966099200445,-100.7521284201227,1.3149269405060014e-14,-1.873065241234411e-14,-7.959482123451782e-16,2.161795930728577,-6.178678407098396,-101.64718613381643
oct14_3_p2_24,191.68032786885246,Opossum,Opossum 2,hi,-0.5071421637953799,-0.2127256506573549,-23.195766632804308,-28.632557172987994,28.710579251023063,-1.7091310979790555e-15,1.1560812788828211e-15,-1.1159352663447732e-15,31.106782464238417,17.90731647161608,-100.10088307890402,1.3161059841698756e-14,-1.8658548755454365e-14,-8.057988733063516e-16,2.129216289708782,-6.165334906013119,-101.32429712108764
oct14_3_p2_25,192.49586776859505,Opossum,Opossum 2,hi,-0.5137115140475469,-0.20990440811840927,-23.208178505673406,-28.495477438465855,28.37053771377298,-1.5792137646546424e-15,1.1834957970941048e-15,-1.0516725337191474e-15,31.946841499785535,18.300327274433858,-99.50600030817638,1.3174616981596731e-14,-1.8582779459026725e-14,-8.173613485678367e-16,2.0930357320666215,-6.150554097063122,-100.96555783227886
oct14_3_p2_26,193.31967213114754,Opossum,Opossum 2,hi,-0.519831072552767,-0.20844415391538826,-23.229097073769672,-28.32487170805448,28.057146726999907,-1.4542834319028175e-15,1.2037229055519352e-15,-9.794585794967503e-16,32.76858916288238,18.653393737804723,-98.96219827582495,1.3189845448769534e-14,-1.8502875102151634e-14,-8.307144731057833e-16,2.053073355364413,-6.134258516780143,-100.5691270436741
oct14_3_p2_27,194.13934426229508,Opossum,Opossum 2,hi,-0.5253714832766458,-0.20856307001630145,-23.257207631799286,-28.120438266312355,27.776090961844858,-1.336823783751073e-15,1.2166474336495962e-15,-9.013058713404638e-16,33.55711784933175,18.960146202907122,-98.48085177125577,1.3206215503740115e-14,-1.842080805250345e-14,-8.455393209929783e-16,2.010354517559075,-6.116866817850035,-100.14514283141456
oct14_3_p2_28,194.95901639344262,Opossum,Opossum 2,hi,-0.5302896089101278,-0.21055953830033367,-23.29160469208819,-27.87633068055338,27.528188440527714,-1.2272149989119973e-15,1.2223280352318837e-15,-8.177556605551927e-16,34.31215714891577,19.219075332441243,-98.0652864984096,1.3223533450643323e-14,-1.8337029410403648e-14,-8.618198707115946e-16,1.9650757887371948,-6.098467350175031,-99.69553105885633
oct14_3_p2_29,195.77868852459017,Opossum,Opossum 2,hi,-0.5344359396779275,-0.21499265738875112,-23.33060478135822,-27.583102278578046,27.318181858189398,-1.127299116047212e-15,1.2204893450916027e-15,-7.301840185827018e-16,35.02527660192902,19.423088550874272,-97.72681070088463,1.3241497679031895e-14,-1.8252893877067117e-14,-8.7944698291325245e-16,1.917806208919366,-6.079322937285392,-99.22595643189622
oct14_3_p2_30,196.5983606557377,Opossum,Opossum 2,hi,-0.5379041302491027,-0.2216272127339068,-23.371073045611563,-27.24713544001808,27.138641866950636,-1.0357468650161838e-15,1.213166320506291e-15,-6.41114626937381e-16,35.701399823561005,19.582344467371044,-97.45174156305731,1.3259727104261548e-14,-1.8169738449480347e-14,-8.978862944350207e-16,1.8696677229818914,-6.0599128704619565,-98.74769098195554
oct14_3_p2_31,197.41803278688525,Opossum,Opossum 2,hi,-0.5406623170854743,-0.2305984525528491,-23.411045174329317,-26.866945635448413,26.988652036983115,-9.527609176949675e-16,1.2009208298827907e-15,-5.519878913678059e-16,36.33868126285928,19.6974187453096,-97.23931700246276,1.3278078490661633e-14,-1.8088530287798655e-14,-9.16880035110158e-16,1.821258597774408,-6.040517393780308,-98.26679716156171
oct14_3_p2_32,198.2377049180328,Opossum,Opossum 2,hi,-0.5426808567200854,-0.24202634305926077,-23.448451763010183,-26.441315970714005,26.8670271953389,-8.784678257588888e-16,1.1843178981163377e-15,-4.642541141942567e-16,36.93536786256302,19.7690956969602,-97.08824129222003,1.3296451827937022e-14,-1.8010208806806583e-14,-9.361508496598612e-16,1.77317293630222,-6.021421826983547,-97.78932838575305
oct14_3_p2_33,199.05737704918033,Opossum,Opossum 2,hi,-0.543932615163901,-0.25601444368259985,-23.481128640179435,-25.969306679882507,26.772319714826928,-8.129170942198405e-16,1.1639182865601376e-15,-3.7936190631194133e-16,37.48980146231395,19.798365243241207,-96.99670030282113,1.3314790830627139e-14,-1.7935677189946087e-14,-9.554032695601747e-16,1.725996004267419,-6.002914475974326,-97.32128236931628
oct14_3_p2_34,199.87704918032787,Opossum,Opossum 2,hi,-0.5442359625409923,-0.2731704341639351,-23.5047424624721,-25.441223824170763,26.706983045155287,-7.576949155424364e-16,1.1397952278904189e-15,-2.9998669932771644e-16,37.99157027437062,19.778999007450885,-96.97235331682143,1.333309896516011e-14,-1.7866910368240057e-14,-9.741568059192318e-16,1.6807453160633543,-5.985540202364921,-96.87318790661134
oct14_3_p2_35,200.69672131147541,Opossum,Opossum 2,hi,-0.54364784441155,-0.2932829860530103,-23.51654966143142,-24.861895721135426,26.665218440775316,-7.116281962258127e-16,1.1129813830662449e-15,-2.276406613981217e-16,38.44319177956696,19.71757239116062,-97.0045535102086,1.3351490106735294e-14,-1.780447503121247e-14,-9.919611113330754e-16,1.6380220449904244,-5.969614209949405,-96.45135971953692
oct14_3_p2_36,201.51639344262296,Opossum,Opossum 2,hi,-0.5422317829130665,-0.3161088190488889,-23.514920810802405,-24.236140587941293,26.64233151935809,-6.736217617955021e-16,1.0841312043752134e-15,-1.6304858349337129e-16,38.84754521467414,19.619622489330688,-97.08436730046893,1.3370104238873673e-14,-1.7748464219080875e-14,-1.0085379945775026e-15,1.5981064885429532,-5.955295339679721,-96.05882997436952
oct14_3_p2_37,202.3360655737705,Opossum,Opossum 2,hi,-0.5399851073141297,-0.34161642793849284,-23.497599994289956,-23.564874550905397,26.635716545027606,-6.432971001101208e-16,1.0535563411549109e-15,-1.0722555244227033e-16,39.20370378977978,19.48715560287358,-97.20763986345513,1.338910479883322e-14,-1.769929282404396e-14,-1.0235918014753154e-15,1.561368713632199,-5.942804720978026,-95.6995930358821
oct14_3_p2_38,203.1639344262295,Opossum,Opossum 2,hi,-0.5368712401677804,-0.3700549784681664,-23.461842050035884,-22.8417278372764,26.64284475013028,-6.200578093169357e-16,1.0211713259761325e-15,-6.0700344807541e-17,39.51346769368141,19.320334520439506,-97.37194153229699,1.3408881604404464e-14,-1.7656915057372816e-14,-1.036963132489911e-15,1.527827441791767,-5.932256402753224,-95.37425988102792
oct14_3_p2_39,203.98360655737704,Opossum,Opossum 2,hi,-0.5329463667302565,-0.4008136291730778,-23.405797492879227,-22.081903549442487,26.66081949968321,-6.039652628438069e-16,9.877812914617695e-16,-2.5345765690420037e-17,39.76922712532849,19.124279577376576,-97.569732980772,1.3429274362771676e-14,-1.7622475533899572e-14,-1.04810054645986e-15,1.4984724840377002,-5.924072769951214,-95.09288941469009
oct14_3_p2_40,204.80327868852459,Opossum,Opossum 2,hi,-0.5280251539641916,-0.4345172420773493,-23.321263716471325,-21.272070757032186,26.687169994104124,-5.953412514521946e-16,9.528942719621752e-16,-3.879971824316198e-18,39.96238608885598,18.894578961933817,-97.8018768747207,1.3451045690846123e-14,-1.759712941932126e-14,-1.0563791389988937e-15,1.4740612396772448,-5.918841811894559,-94.86415087872929
